EntryNumber,SequenceNumber,InUse,ParentEntryNumber,ParentSequenceNumber,ParentPath,FileName,Extension,FileSize,ReferenceCount,ReparseTarget,IsDirectory,HasAds,IsAds,SI<FN,uSecZeros,Copied,SiFlags,NameType,Created0x10,Created0x30,LastModified0x10,LastModified0x30,LastRecordChange0x10,LastRecordChange0x30,LastAccess0x10,LastAccess0x30,UpdateSequenceNumber,LogfileSequenceNumber,SecurityId,ObjectIdFileDroid,LoggedUtilStream,ZoneIdContents,si_dt,fn_dt,si_mod_dt,diff_sec,Anomaly_Time,Anomaly_Zero,Chronos_Score
38509,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Runtime.Serialization.Json.dll,.dll,21240,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4524382,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4524382,2025-12-21 10:37:14.9819530,2025-12-21 10:30:42.4524382,2025-12-21 10:37:14.9819530,2025-12-21 10:30:42.4524382,48417984,2435346511,1572,,,,2024-04-01T16:38:46.512560,2025-12-21T10:30:42.452438,2024-04-01T16:38:46.512560,-54323515,TIMESTOMP_BACKDATE,"",80
38510,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Security.Claims.dll,.dll,21200,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4524382,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4524382,2025-12-21 10:37:14.9905134,2025-12-21 10:30:42.4524382,2025-12-21 10:37:14.9905134,2025-12-21 10:30:42.4524382,48419312,2435347084,1572,,,,2024-04-01T16:38:46.512560,2025-12-21T10:30:42.452438,2024-04-01T16:38:46.512560,-54323515,TIMESTOMP_BACKDATE,"",80
38511,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Runtime.Serialization.Xml.dll,.dll,24816,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4524382,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4524382,2025-12-21 10:37:14.9880616,2025-12-21 10:30:42.4524382,2025-12-21 10:37:14.9859431,2025-12-21 10:30:42.4524382,48418952,2435346908,1572,,,,2024-04-01T16:38:46.512560,2025-12-21T10:30:42.452438,2024-04-01T16:38:46.512560,-54323515,TIMESTOMP_BACKDATE,"",80
38512,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Runtime.Serialization.Primitives.dll,.dll,27048,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4524382,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4524382,2025-12-21 10:37:14.9859431,2025-12-21 10:30:42.4524382,2025-12-21 10:37:14.9844679,2025-12-21 10:30:42.4524382,48418424,2435346683,1572,,,,2024-04-01T16:38:46.512560,2025-12-21T10:30:42.452438,2024-04-01T16:38:46.512560,-54323515,TIMESTOMP_BACKDATE,"",80
38513,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Security.Cryptography.Algorithms.dll,.dll,47016,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4524382,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4524382,2025-12-21 10:37:14.9926059,2025-12-21 10:30:42.4524382,2025-12-21 10:37:14.9926059,2025-12-21 10:30:42.4524382,48419728,2435347253,1572,,,,2024-04-01T16:38:46.512560,2025-12-21T10:30:42.452438,2024-04-01T16:38:46.512560,-54323515,TIMESTOMP_BACKDATE,"",80
38514,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Security.Cryptography.Csp.dll,.dll,21240,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4549083,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4549083,2025-12-21 10:37:14.9947890,2025-12-21 10:30:42.4549083,2025-12-21 10:37:14.9947890,2025-12-21 10:30:42.4549083,48420152,2435347426,1572,,,,2024-04-01T16:38:46.512560,2025-12-21T10:30:42.454908,2024-04-01T16:38:46.512560,-54323515,TIMESTOMP_BACKDATE,"",80
38515,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Security.Cryptography.Encoding.dll,.dll,21256,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4549083,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4549083,2025-12-21 10:37:14.9970798,2025-12-21 10:30:42.4549083,2025-12-21 10:37:14.9970798,2025-12-21 10:30:42.4549083,48420576,2435347740,1572,,,,2024-04-01T16:38:46.512560,2025-12-21T10:30:42.454908,2024-04-01T16:38:46.512560,-54323515,TIMESTOMP_BACKDATE,"",80
38516,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Security.Cryptography.Primitives.dll,.dll,21784,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4549083,2024-04-01 16:38:46.5125603,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0021172,2025-12-21 10:30:42.4549083,2025-12-21 10:37:14.9996967,2025-12-21 10:30:42.4549083,48421024,2435347913,1572,,,,2024-04-01T16:38:46.512560,2025-12-21T10:30:42.454908,2024-04-01T16:38:46.512560,-54323515,TIMESTOMP_BACKDATE,"",80
38517,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Security.Cryptography.X509Certificates.dll,.dll,22832,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0046623,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0046623,2025-12-21 10:30:42.4549083,48421496,2435348097,1572,,,,2024-04-01T16:38:46.528140,2025-12-21T10:30:42.454908,2024-04-01T16:38:46.528140,-54323515,TIMESTOMP_BACKDATE,"",80
38518,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Security.Principal.dll,.dll,21208,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0072369,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0072369,2025-12-21 10:30:42.4549083,48421896,2435348269,1572,,,,2024-04-01T16:38:46.528140,2025-12-21T10:30:42.454908,2024-04-01T16:38:46.528140,-54323515,TIMESTOMP_BACKDATE,"",80
38519,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Security.SecureString.dll,.dll,22392,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0097473,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0097473,2025-12-21 10:30:42.4549083,48422272,2435348437,1572,,,,2024-04-01T16:38:46.528140,2025-12-21T10:30:42.454908,2024-04-01T16:38:46.528140,-54323515,TIMESTOMP_BACKDATE,"",80
38520,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Text.Encoding.dll,.dll,21696,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0144013,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0123082,2025-12-21 10:30:42.4549083,48422624,2435348664,1572,,,,2024-04-01T16:38:46.528140,2025-12-21T10:30:42.454908,2024-04-01T16:38:46.528140,-54323515,TIMESTOMP_BACKDATE,"",80
38521,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Text.Encoding.Extensions.dll,.dll,21232,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0164608,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0164608,2025-12-21 10:30:42.4549083,48423048,2435348880,1572,,,,2024-04-01T16:38:46.528140,2025-12-21T10:30:42.454908,2024-04-01T16:38:46.528140,-54323515,TIMESTOMP_BACKDATE,"",80
38522,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Text.RegularExpressions.dll,.dll,21232,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0207226,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0186070,2025-12-21 10:30:42.4549083,48423440,2435349058,1572,,,,2024-04-01T16:38:46.528140,2025-12-21T10:30:42.454908,2024-04-01T16:38:46.528140,-54323515,TIMESTOMP_BACKDATE,"",80
38523,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Threading.dll,.dll,22192,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2024-04-01 16:38:46.5281405,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0232511,2025-12-21 10:30:42.4549083,2025-12-21 10:37:15.0232511,2025-12-21 10:30:42.4549083,48423776,2435349224,1572,,,,2024-04-01T16:38:46.528140,2025-12-21T10:30:42.454908,2024-04-01T16:38:46.528140,-54323515,TIMESTOMP_BACKDATE,"",80
38524,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Threading.Overlapped.dll,.dll,37752,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5437678,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5437678,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0258222,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0258222,2025-12-21 10:30:42.4570410,48424136,2435349389,1572,,,,2024-04-01T16:38:46.543767,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.543767,-54323515,TIMESTOMP_BACKDATE,"",80
38525,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Threading.Tasks.dll,.dll,22224,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5437678,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5437678,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0283764,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0283764,2025-12-21 10:30:42.4570410,48424488,2435349565,1572,,,,2024-04-01T16:38:46.543767,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.543767,-54323515,TIMESTOMP_BACKDATE,"",80
38526,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Threading.Tasks.Parallel.dll,.dll,21232,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5437678,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5437678,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0333307,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0308992,2025-12-21 10:30:42.4570410,48424872,2435350071,1572,,,,2024-04-01T16:38:46.543767,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.543767,-54323515,TIMESTOMP_BACKDATE,"",80
38527,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Threading.Thread.dll,.dll,21200,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5437678,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5437678,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0348349,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0348349,2025-12-21 10:30:42.4570410,48425248,2435350303,1572,,,,2024-04-01T16:38:46.543767,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.543767,-54323515,TIMESTOMP_BACKDATE,"",80
38528,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Threading.ThreadPool.dll,.dll,21216,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5437678,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5437678,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0373556,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0373556,2025-12-21 10:30:42.4570410,48425624,2435350522,1572,,,,2024-04-01T16:38:46.543767,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.543767,-54323515,TIMESTOMP_BACKDATE,"",80
38529,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Threading.Timer.dll,.dll,21200,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5594134,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5594134,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0399310,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0399310,2025-12-21 10:30:42.4570410,48425976,2435350825,1572,,,,2024-04-01T16:38:46.559413,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.559413,-54323515,TIMESTOMP_BACKDATE,"",80
38530,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Xml.ReaderWriter.dll,.dll,21712,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5594134,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5594134,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0468595,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0468595,2025-12-21 10:30:42.4570410,48426640,2435351277,1572,,,,2024-04-01T16:38:46.559413,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.559413,-54323515,TIMESTOMP_BACKDATE,"",80
38531,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Xml.XDocument.dll,.dll,21696,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5594134,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5594134,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0491127,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0491127,2025-12-21 10:30:42.4570410,48427008,2435351495,1572,,,,2024-04-01T16:38:46.559413,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.559413,-54323515,TIMESTOMP_BACKDATE,"",80
38532,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Xml.XmlDocument.dll,.dll,21712,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5594134,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5594134,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0513091,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0513091,2025-12-21 10:30:42.4570410,48427344,2435351732,1572,,,,2024-04-01T16:38:46.559413,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.559413,-54323515,TIMESTOMP_BACKDATE,"",80
38533,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Xml.XmlSerializer.dll,.dll,21712,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5594134,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5594134,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0538752,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0538752,2025-12-21 10:30:42.4570410,48427696,2435351898,1572,,,,2024-04-01T16:38:46.559413,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.559413,-54323515,TIMESTOMP_BACKDATE,"",80
38534,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Xml.XPath.dll,.dll,21176,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5594134,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5750101,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0563111,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0563111,2025-12-21 10:30:42.4570410,48428024,2435352072,1572,,,,2024-04-01T16:38:46.559413,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.575010,-54323515,TIMESTOMP_BACKDATE,"",80
38535,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.Xml.XPath.XDocument.dll,.dll,22904,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5750101,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5750101,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0585634,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0585634,2025-12-21 10:30:42.4570410,48428368,2435352237,1572,,,,2024-04-01T16:38:46.575010,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.575010,-54323515,TIMESTOMP_BACKDATE,"",80
38536,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,System.ValueTuple.dll,.dll,79176,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5594134,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5594134,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0445467,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0424346,2025-12-21 10:30:42.4570410,48426296,2435351061,1572,,,,2024-04-01T16:38:46.559413,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.559413,-54323515,TIMESTOMP_BACKDATE,"",80
38537,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,WinStore.Interop.dll,.dll,27136,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5750101,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5750101,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0678777,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0662978,2025-12-21 10:30:42.4570410,48429056,2435352569,1572,,,,2024-04-01T16:38:46.575010,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.575010,-54323515,TIMESTOMP_BACKDATE,"",80
38538,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,WinStore.Polyfills.dll,.dll,20480,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5750101,2025-12-21 10:30:42.4570410,2024-04-01 16:38:46.5750101,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0704607,2025-12-21 10:30:42.4570410,2025-12-21 10:37:15.0678777,2025-12-21 10:30:42.4570410,48429368,2435352740,1572,,,,2024-04-01T16:38:46.575010,2025-12-21T10:30:42.457041,2024-04-01T16:38:46.575010,-54323515,TIMESTOMP_BACKDATE,"",80
38540,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,WinStore.Services.Abstractions.dll,.dll,22528,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5750101,2025-12-21 10:30:42.4596172,2024-04-01 16:38:46.5750101,2025-12-21 10:30:42.4596172,2025-12-21 10:37:15.0729724,2025-12-21 10:30:42.4596172,2025-12-21 10:37:15.0704607,2025-12-21 10:30:42.4596172,48429728,2435352906,1572,,,,2024-04-01T16:38:46.575010,2025-12-21T10:30:42.459617,2024-04-01T16:38:46.575010,-54323515,TIMESTOMP_BACKDATE,"",80
38541,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,WinStore.Services.dll,.dll,13312,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5750101,2025-12-21 10:30:42.4596172,2024-04-01 16:38:46.5750101,2025-12-21 10:30:42.4596172,2025-12-21 10:37:15.0750997,2025-12-21 10:30:42.4596172,2025-12-21 10:37:15.0750997,2025-12-21 10:30:42.4596172,48430064,2435353445,1572,,,,2024-04-01T16:38:46.575010,2025-12-21T10:30:42.459617,2024-04-01T16:38:46.575010,-54323515,TIMESTOMP_BACKDATE,"",80
38547,3,false,2145,2,.\PathUnknown\Directory with ID 0x00000861-00000002,WinStore.Instrumentation.dll,.dll,125440,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:46.5750101,2025-12-21 10:30:42.4596172,2024-04-01 16:38:46.5750101,2025-12-21 10:30:42.4596172,2025-12-21 10:37:15.0636232,2025-12-21 10:30:42.4596172,2025-12-21 10:37:15.0610474,2025-12-21 10:30:42.4596172,48428728,2435352404,1572,,,,2024-04-01T16:38:46.575010,2025-12-21T10:30:42.459617,2024-04-01T16:38:46.575010,-54323515,TIMESTOMP_BACKDATE,"",80
39422,3,false,2249,2,.\PathUnknown\Directory with ID 0x000008C9-00000002,GamePassWidget.exe,.exe,34104,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:42:46.8510636,2025-12-21 10:30:42.8743899,2024-04-01 16:42:46.8510636,2025-12-21 10:30:42.8743899,2025-12-21 10:37:38.2035399,2025-12-21 10:30:42.8743899,2025-12-21 11:40:56.8422985,2025-12-21 10:30:42.8743899,50263384,2436812773,1655,,,,2024-04-01T16:42:46.851063,2025-12-21T10:30:42.874389,2024-04-01T16:42:46.851063,-54323276,TIMESTOMP_BACKDATE,"",80
39452,3,false,2252,2,.\PathUnknown\Directory with ID 0x000008CC-00000002,WebView2Loader.dll,.dll,156968,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:42:45.9135425,2025-12-21 10:30:42.8923093,2024-04-01 16:42:45.9292307,2025-12-21 10:30:42.8923093,2025-12-21 11:25:53.9510334,2025-12-21 10:30:42.8923093,2025-12-21 11:25:53.9560862,2025-12-21 10:30:42.8923093,288241688,2436809591,1655,,,,2024-04-01T16:42:45.913542,2025-12-21T10:30:42.892309,2024-04-01T16:42:45.929230,-54323276,TIMESTOMP_BACKDATE,"",80
39455,3,false,2249,2,.\PathUnknown\Directory with ID 0x000008C9-00000002,GamePassWidgetAppService.dll,.dll,862008,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:42:46.8510636,2025-12-21 10:30:42.8944596,2024-04-01 16:42:46.8667618,2025-12-21 10:30:42.8944596,2025-12-21 10:37:38.2105072,2025-12-21 10:30:42.8944596,2025-12-21 10:37:38.2079544,2025-12-21 10:30:42.8944596,50263720,2436812946,1655,,,,2024-04-01T16:42:46.851063,2025-12-21T10:30:42.894459,2024-04-01T16:42:46.866761,-54323276,TIMESTOMP_BACKDATE,"",80
39456,3,false,2252,2,.\PathUnknown\Directory with ID 0x000008CC-00000002,WidgetPicker.dll,.dll,587048,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:42:45.9292307,2025-12-21 10:30:42.8944596,2024-04-01 16:42:45.9292307,2025-12-21 10:30:42.8944596,2025-12-21 10:37:37.8236566,2025-12-21 10:30:42.8944596,2025-12-21 10:37:37.8236566,2025-12-21 10:30:42.8944596,50259120,2436809762,1655,,,,2024-04-01T16:42:45.929230,2025-12-21T10:30:42.894459,2024-04-01T16:42:45.929230,-54323276,TIMESTOMP_BACKDATE,"",80
39459,3,false,2252,2,.\PathUnknown\Directory with ID 0x000008CC-00000002,WidgetService.exe,.exe,207144,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:42:46.1792429,2025-12-21 10:30:42.8944596,2024-04-01 16:42:46.1792429,2025-12-21 10:30:42.8944596,2025-12-21 11:31:37.1351890,2025-12-21 10:30:42.8944596,2025-12-21 11:31:37.1377418,2025-12-21 10:30:42.8944596,290921656,2436811731,1655,,,,2024-04-01T16:42:46.179242,2025-12-21T10:30:42.894459,2024-04-01T16:42:46.179242,-54323276,TIMESTOMP_BACKDATE,"",80
39460,3,false,2252,2,.\PathUnknown\Directory with ID 0x000008CC-00000002,Microsoft.Windows.Widgets.dll,.dll,1726248,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:42:38.2257227,2025-12-21 10:30:42.8944596,2024-04-01 16:42:38.2570369,2025-12-21 10:30:42.8944596,2025-12-21 11:31:37.0588169,2025-12-21 10:30:42.8944596,2025-12-21 11:31:37.0613452,2025-12-21 10:30:42.8944596,290921536,2435365951,1655,,,,2024-04-01T16:42:38.225722,2025-12-21T10:30:42.894459,2024-04-01T16:42:38.257036,-54323284,TIMESTOMP_BACKDATE,"",80
39481,3,false,2252,2,.\PathUnknown\Directory with ID 0x000008CC-00000002,wv2winrt.dll,.dll,1703208,1,,false,false,false,true,false,false,Archive|RecallOnOpen,DosWindows,2024-04-01 16:42:46.1792429,2025-12-21 10:30:42.8995293,2024-04-01 16:42:46.2104283,2025-12-21 10:30:42.8995293,2025-12-21 10:37:37.9511020,2025-12-21 10:30:42.8995293,2025-12-21 10:37:37.9488534,2025-12-21 10:30:42.8995293,50262288,2436811874,1655,,,,2024-04-01T16:42:46.179242,2025-12-21T10:30:42.899529,2024-04-01T16:42:46.210428,-54323276,TIMESTOMP_BACKDATE,"",80
39642,3,false,2252,2,.\PathUnknown\Directory with ID 0x000008CC-00000002,Widgets.exe,.exe,2596136,1,,false,false,false,true,false,false,Archive|RecallOnOpen,DosWindows,2024-04-01 16:42:46.1479297,2025-12-21 10:30:42.9722864,2024-04-01 16:42:46.1792429,2025-12-21 10:30:42.9722864,2025-12-21 11:25:53.8069521,2025-12-21 10:30:42.9722864,2025-12-21 11:25:53.8116139,2025-12-21 10:30:42.9722864,288241304,2436811571,1655,,,,2024-04-01T16:42:46.147929,2025-12-21T10:30:42.972286,2024-04-01T16:42:46.179242,-54323276,TIMESTOMP_BACKDATE,"",80
44482,3,false,2131,2,.\PathUnknown\Directory with ID 0x00000853-00000002,WinStore.App.dll,.dll,52434432,1,,false,false,false,true,false,false,Archive|RecallOnOpen,Windows,2024-04-01 16:38:45.5436838,2025-12-21 10:30:45.2344741,2024-04-01 16:38:46.1844468,2025-12-21 10:30:45.2344741,2025-12-21 11:29:22.4557768,2025-12-21 10:30:45.2344741,2025-12-21 11:29:22.4973350,2025-12-21 10:30:45.2344741,289997088,2435330599,1572,,,,2024-04-01T16:38:45.543683,2025-12-21T10:30:45.234474,2024-04-01T16:38:46.184446,-54323519,TIMESTOMP_BACKDATE,"",80
